action_taken,applicant_income_000s,applicant_race_1,applicant_sex,lien_status,loan_purpose,loan_type,msamd,owner_occupancy,preapproval,property_type,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,tract_to_msamd_income,ID
3,140.0,6,2,1,3,1,35614.0,1,3,1,71300.0,323,657.0,371.0,85.48999786376953,4446.0,58.310001373291016,11231
1,50.0,5,1,1,2,2,13780.0,1,3,1,66400.0,65,1700.0,1491.0,3.5199999809265137,4153.0,96.6999969482422,2958
1,124.0,5,2,1,3,1,35004.0,1,3,1,109000.0,300,1590.0,1491.0,6.789999961853027,4804.0,113.37999725341795,11173
1,407.0,5,1,1,3,1,35614.0,1,3,1,71300.0,1190,337.0,861.0,17.989999771118164,4442.0,232.6999969482422,259
1,78.0,3,1,1,1,1,15380.0,1,3,1,69000.0,165,1807.0,1613.0,6.710000038146973,4324.0,147.67999267578125,11732
1,152.0,3,2,1,1,1,35614.0,1,3,1,71300.0,456,641.0,919.0,22.270000457763672,2847.0,218.32000732421875,2764
1,80.0,3,2,1,1,2,35004.0,1,3,1,109000.0,295,1936.0,1525.0,36.06999969482422,6247.0,97.0500030517578,4264
1,73.0,6,3,1,3,2,15380.0,1,3,1,69000.0,169,2853.0,1348.0,26.34000015258789,5983.0,67.19999694824219,3068
1,234.0,5,2,1,1,1,35614.0,1,3,1,71300.0,308,361.0,414.0,37.04999923706055,1730.0,106.5999984741211,10626
3,89.0,6,1,1,1,1,35614.0,1,3,1,71300.0,133,718.0,856.0,53.27999877929688,2926.0,116.61000061035156,10808
1,577.0,5,1,1,1,1,35004.0,1,3,1,109000.0,1450,1534.0,1336.0,12.470000267028809,4435.0,237.3600006103516,6549
1,55.0,5,2,1,1,2,10580.0,1,2,1,82700.0,142,1674.0,1102.0,27.239999771118164,5423.0,55.90999984741211,4151
3,84.0,6,2,1,1,1,35614.0,1,3,1,71300.0,348,207.0,2318.0,16.979999542236328,11174.0,240.69000244140625,2376
3,92.0,5,1,1,1,1,35614.0,1,2,1,71300.0,214,1657.0,1576.0,36.77000045776367,4003.0,173.3300018310547,1114
3,159.0,5,1,1,3,1,35614.0,1,3,1,71300.0,625,1053.0,697.0,52.220001220703125,6197.0,91.48999786376952,6999
1,60.0,5,1,1,3,1,35614.0,1,3,1,71300.0,220,398.0,69.0,98.29000091552734,6127.0,30.36000061035156,2641
1,190.0,6,3,1,1,1,35614.0,1,2,1,71300.0,480,1635.0,1352.0,23.600000381469727,4818.0,160.4600067138672,1291
1,655.0,5,1,1,3,1,35614.0,1,3,1,71300.0,990,160.0,702.0,24.11000061035156,5860.0,169.86000061035156,1732
1,169.0,2,1,1,3,1,35004.0,1,3,1,109000.0,340,1678.0,1605.0,22.479999542236328,4639.0,90.51000213623048,1815
1,207.0,5,2,1,1,1,35614.0,1,3,1,71300.0,130,165.0,1240.0,30.11000061035156,5052.0,154.6300048828125,1435
3,350.0,5,1,1,3,1,35614.0,1,3,1,71300.0,1500,287.0,322.0,20.290000915527344,2524.0,231.8300018310547,3796
1,87.0,5,1,1,1,1,21300.0,1,3,1,64300.0,233,2590.0,2194.0,3.359999895095825,5931.0,104.19000244140624,40
1,36.0,6,3,1,3,1,35614.0,1,3,1,71300.0,103,821.0,1813.0,17.670000076293945,4669.0,194.05999755859372,2378
3,110.0,6,1,1,3,1,35004.0,1,3,1,109000.0,370,940.0,856.0,12.479999542236328,2741.0,138.69000244140625,9551
1,66.0,5,1,1,1,2,20524.0,1,2,1,95200.0,167,1903.0,1561.0,19.309999465942383,4836.0,81.61000061035156,3229
3,97.0,5,1,1,3,1,35614.0,1,3,1,71300.0,533,574.0,245.0,48.54999923706055,3306.0,62.75,8268
1,63.0,3,1,1,1,2,45060.0,1,2,1,68500.0,117,615.0,412.0,41.619998931884766,1588.0,75.58999633789062,8181
1,92.0,5,1,1,1,1,15380.0,1,2,1,69000.0,157,2056.0,1716.0,4.760000228881836,5839.0,120.9499969482422,7416
1,63.0,5,2,1,1,1,20524.0,1,3,1,95200.0,128,2185.0,1604.0,26.940000534057617,7124.0,75.77999877929688,2001
1,70.0,5,1,3,2,1,40380.0,1,3,1,69700.0,44,1794.0,1669.0,7.150000095367432,4501.0,115.2699966430664,5437
1,48.0,5,1,1,1,1,15380.0,2,2,1,69000.0,74,2321.0,2015.0,12.25,5730.0,103.9499969482422,4895
3,64.0,5,1,1,3,1,35004.0,2,3,1,109000.0,112,3043.0,1780.0,55.47999954223633,7953.0,55.15999984741211,10497
3,121.0,2,1,1,3,2,35614.0,1,3,1,71300.0,320,1457.0,1255.0,94.25,5074.0,115.6500015258789,8127
1,78.0,5,1,1,2,1,35614.0,1,3,1,71300.0,110,1692.0,1439.0,29.450000762939453,4856.0,151.13999938964844,10196
1,71.0,5,2,1,1,1,10580.0,1,2,1,82700.0,162,2012.0,1590.0,2.7699999809265137,5011.0,81.52999877929688,2512
1,112.0,5,2,3,2,1,45060.0,1,3,1,68500.0,6,1217.0,499.0,9.270000457763672,2976.0,68.55999755859375,10668
1,25.0,6,3,1,1,1,35614.0,1,2,1,71300.0,225,1127.0,1021.0,16.600000381469727,3464.0,171.92999267578125,4747
3,132.0,5,1,1,1,1,20524.0,2,3,1,95200.0,183,1312.0,1211.0,12.149999618530272,4229.0,119.83000183105467,904
1,334.0,6,2,1,1,1,35004.0,1,3,1,109000.0,730,1964.0,2006.0,9.329999923706056,6599.0,174.55999755859375,6239
1,96.0,5,1,1,3,1,10580.0,1,3,1,82700.0,150,1637.0,1338.0,17.270000457763672,4645.0,123.88999938964844,3897
3,51.0,5,2,1,1,1,35614.0,2,3,1,71300.0,225,1231.0,980.0,34.189998626708984,3831.0,138.2899932861328,10117
1,90.0,5,2,1,1,1,40380.0,1,3,1,69700.0,149,2120.0,1926.0,9.210000038146973,5785.0,127.77999877929688,3013
1,81.0,5,1,1,1,1,40380.0,1,2,1,69700.0,108,2120.0,1926.0,9.210000038146973,5785.0,127.77999877929688,4300
1,34.0,5,2,3,2,1,45060.0,1,3,1,68500.0,2,1747.0,1537.0,3.670000076293945,4254.0,113.73999786376952,7596
3,71.0,5,1,1,1,1,35614.0,1,3,1,71300.0,148,108.0,1418.0,40.63999938964844,3356.0,106.41000366210938,1947
1,152.0,5,1,1,2,1,35004.0,1,3,1,109000.0,380,1968.0,1896.0,6.260000228881836,5527.0,132.91000366210938,10152
3,75.0,5,2,3,2,1,35614.0,1,3,1,71300.0,25,261.0,251.0,41.72999954223633,3571.0,69.25,4880
1,88.0,5,1,1,3,1,35004.0,1,3,1,109000.0,250,1276.0,880.0,25.170000076293945,4279.0,95.94000244140624,6129
3,114.0,5,2,1,3,1,35004.0,1,3,1,109000.0,272,2332.0,2123.0,12.119999885559082,7857.0,95.47000122070312,10121
1,125.0,5,1,1,3,1,35614.0,1,3,1,71300.0,270,112.0,133.0,83.86000061035156,10292.0,54.33000183105469,2179
1,95.0,2,2,1,1,1,35614.0,1,3,1,71300.0,367,205.0,1092.0,27.38999938964844,6338.0,254.75,7666
3,88.0,5,1,1,3,2,35614.0,1,3,1,71300.0,355,2735.0,2301.0,13.329999923706056,7388.0,155.9199981689453,11437
3,152.0,5,1,1,3,1,35614.0,1,3,1,71300.0,292,2216.0,1892.0,34.060001373291016,7018.0,121.30999755859376,10399
3,60.0,6,1,1,1,1,35614.0,1,1,1,71300.0,240,907.0,773.0,76.80999755859375,2432.0,140.3300018310547,2217
1,24.0,5,2,1,1,2,40380.0,1,2,1,69700.0,64,1846.0,1058.0,65.69000244140625,4048.0,60.709999084472656,3332
1,94.0,5,1,1,3,1,10580.0,1,3,1,82700.0,246,3096.0,2577.0,15.779999732971191,6579.0,126.95999908447266,2811
3,125.0,2,1,1,1,1,35614.0,1,3,1,71300.0,438,919.0,245.0,92.5199966430664,4278.0,54.56999969482422,6458
1,94.0,5,1,1,3,1,46540.0,1,3,1,63000.0,94,4449.0,825.0,3.2300000190734863,2258.0,89.12000274658203,9489
1,93.0,6,2,1,1,1,35614.0,1,3,1,71300.0,432,988.0,663.0,32.209999084472656,3927.0,99.62999725341795,895
1,107.0,5,2,1,1,1,35614.0,1,1,1,71300.0,360,1508.0,1285.0,44.77999877929688,5397.0,107.25,8078
3,37.0,5,2,1,1,1,15380.0,1,2,1,69000.0,100,1531.0,1036.0,4.110000133514404,4112.0,94.6500015258789,8174
1,102.0,5,1,1,1,1,15380.0,1,3,1,69000.0,312,2516.0,2342.0,4.090000152587891,7164.0,131.05999755859375,3732
1,90.0,5,1,1,1,2,15380.0,1,1,1,69000.0,238,2080.0,1435.0,34.91999816894531,5469.0,111.45999908447266,9421
3,48.0,5,1,3,2,1,35004.0,1,3,1,109000.0,9,797.0,743.0,31.670000076293945,2940.0,120.7699966430664,10934
3,37.0,5,2,1,1,1,46540.0,1,2,1,63000.0,160,1927.0,1567.0,2.559999942779541,4691.0,102.87999725341795,3583
1,51.0,5,2,1,1,1,40380.0,1,2,1,69700.0,123,2594.0,2210.0,7.760000228881836,6470.0,99.8499984741211,11295
1,130.0,5,2,1,1,1,35004.0,1,1,1,109000.0,352,1544.0,1437.0,10.399999618530272,4864.0,126.27999877929688,2209
1,72.0,5,1,1,1,1,13780.0,1,3,1,66400.0,59,1603.0,772.0,27.81999969482422,3188.0,65.58000183105469,6516
1,111.0,5,1,1,1,3,20524.0,1,2,1,95200.0,344,2251.0,1629.0,15.770000457763672,5225.0,143.94000244140625,1904
1,50.0,5,1,2,2,2,15380.0,1,3,1,69000.0,22,726.0,638.0,5.170000076293945,1952.0,91.02999877929688,7550
3,24.0,5,1,1,2,1,40380.0,1,3,1,69700.0,23,2001.0,1200.0,5.320000171661377,4718.0,61.43000030517578,9282
3,88.0,5,2,1,1,1,28740.0,1,3,1,75200.0,230,1479.0,980.0,15.100000381469728,3946.0,121.86000061035156,11705
1,69.0,6,3,1,1,1,10580.0,1,2,1,82700.0,94,2125.0,1431.0,6.440000057220459,5359.0,94.98999786376952,6184
1,57.0,5,1,1,3,1,35614.0,1,3,1,71300.0,206,788.0,419.0,74.6500015258789,5546.0,94.02999877929688,9783
1,130.0,5,1,1,1,1,28740.0,1,3,1,75200.0,122,1399.0,862.0,40.31999969482422,4732.0,90.8000030517578,9896
1,100.0,5,2,1,1,1,35614.0,1,3,1,71300.0,199,262.0,892.0,36.290000915527344,3015.0,105.30999755859376,11364
1,93.0,5,2,1,1,1,35614.0,1,3,1,71300.0,205,1265.0,1145.0,15.40999984741211,3510.0,162.58999633789062,9875
3,39.0,5,1,1,3,1,10580.0,2,3,1,82700.0,45,805.0,595.0,3.609999895095825,1525.0,74.0,4729
1,25.0,5,1,1,1,2,46540.0,1,3,1,63000.0,68,1105.0,871.0,2.890000104904175,2627.0,114.43000030517578,5401
1,105.0,2,1,1,3,1,35614.0,1,3,1,71300.0,342,1677.0,1592.0,26.18000030517578,5588.0,190.8300018310547,6574
1,86.0,5,1,1,3,3,35004.0,1,3,1,109000.0,346,2171.0,1973.0,14.68000030517578,5994.0,124.29000091552734,9774
1,126.0,5,1,2,2,1,10580.0,1,3,1,82700.0,12,2492.0,2015.0,4.849999904632568,6290.0,137.22000122070312,1233
3,94.0,5,2,3,2,1,35614.0,1,3,1,71300.0,7,974.0,601.0,81.9800033569336,2896.0,111.66999816894533,5438
1,537.0,2,1,1,1,1,35614.0,1,3,1,71300.0,1100,70.0,1980.0,30.31999969482422,13749.0,177.1699981689453,9787
1,96.0,5,1,1,1,1,20524.0,1,3,1,95200.0,216,2090.0,1879.0,13.399999618530272,5090.0,128.47999572753906,4921
3,127.0,6,3,1,2,1,35614.0,1,3,1,71300.0,800,358.0,252.0,46.18000030517578,3928.0,54.68999862670898,5260
1,174.0,2,1,1,3,1,35004.0,1,3,1,109000.0,625,1370.0,1291.0,50.2400016784668,4295.0,111.51000213623048,931
3,152.0,5,1,3,2,1,35614.0,1,3,1,71300.0,16,877.0,682.0,42.06999969482422,3076.0,130.2100067138672,10161
1,53.0,5,1,1,1,1,15380.0,1,3,1,69000.0,83,1909.0,1696.0,5.130000114440918,4480.0,94.38999938964844,8326
1,92.0,5,1,1,1,1,15380.0,1,2,1,69000.0,116,2299.0,1950.0,8.359999656677246,5393.0,122.94000244140624,5727
3,72.0,5,2,1,1,1,10580.0,1,3,1,82700.0,230,2510.0,2102.0,10.859999656677246,7341.0,118.94000244140624,8107
1,108.0,5,1,1,1,1,35614.0,1,3,1,71300.0,168,636.0,683.0,69.02999877929688,2267.0,111.2300033569336,3086
3,110.0,6,2,1,3,1,35614.0,1,3,1,71300.0,200,2791.0,2037.0,90.11000061035156,12998.0,59.900001525878906,7175
1,71.0,5,1,1,1,1,15380.0,1,3,1,69000.0,100,1138.0,1012.0,16.709999084472656,4052.0,91.02999877929688,1218
1,48.0,5,1,1,1,3,10580.0,1,2,1,82700.0,194,1581.0,1251.0,19.649999618530277,5588.0,146.52999877929688,8003
1,934.0,6,3,1,3,1,35614.0,2,3,1,71300.0,180,155.0,2008.0,20.0,10820.0,287.6000061035156,3177
1,93.0,6,3,3,2,1,15380.0,1,3,1,69000.0,5,2068.0,1714.0,3.829999923706055,5069.0,127.36000061035156,8072
3,78.0,3,1,2,3,1,40380.0,2,3,1,69700.0,40,1116.0,422.0,72.58999633789062,3039.0,49.86000061035156,3901
1,135.0,5,1,1,1,2,40380.0,1,2,1,69700.0,250,2585.0,2468.0,7.199999809265137,7878.0,153.25,437
1,75.0,5,1,1,3,1,35004.0,1,3,1,109000.0,140,2642.0,2013.0,41.91999816894531,8167.0,71.37000274658203,5780
3,220.0,5,1,1,1,1,10580.0,1,3,1,82700.0,325,2894.0,2367.0,11.140000343322754,7792.0,144.72999572753906,11504
1,1173.0,6,3,1,1,1,35614.0,2,2,1,71300.0,600,537.0,2983.0,16.920000076293945,9623.0,307.9200134277344,8100
3,146.0,5,1,1,3,1,35004.0,2,3,1,109000.0,375,2583.0,1026.0,44.560001373291016,4163.0,71.6500015258789,9530
1,89.0,5,2,1,1,3,48060.0,1,2,1,57200.0,191,2256.0,1682.0,12.0,5776.0,113.12000274658205,6443
1,61.0,6,3,1,3,3,35614.0,1,3,1,71300.0,391,2081.0,1487.0,99.5,5598.0,110.13999938964844,10860
1,104.0,5,1,1,3,1,35614.0,1,3,1,71300.0,151,1669.0,1579.0,33.619998931884766,4962.0,148.1999969482422,7348
1,309.0,5,2,1,3,1,35614.0,1,3,1,71300.0,600,1240.0,1041.0,33.13999938964844,3847.0,97.48999786376952,9293
1,113.0,5,1,1,1,1,35614.0,1,3,1,71300.0,468,1100.0,980.0,43.459999084472656,6155.0,91.9000015258789,11700
3,37.0,5,2,1,3,1,15380.0,1,3,1,69000.0,43,1910.0,891.0,21.979999542236328,4076.0,68.20999908447266,975
3,102.0,5,1,1,3,1,35614.0,1,3,1,71300.0,516,230.0,1669.0,17.700000762939453,6402.0,320.1499938964844,9482
1,148.0,6,2,1,1,2,35004.0,1,3,1,109000.0,419,2566.0,1914.0,38.54999923706055,7562.0,80.26000213623047,11059
1,145.0,5,1,1,1,1,48060.0,2,3,1,57200.0,374,3489.0,1249.0,3.759999990463257,4309.0,116.62000274658205,6258
3,178.0,5,1,1,3,1,10580.0,1,3,1,82700.0,143,724.0,356.0,29.84000015258789,3448.0,97.04000091552734,9126
1,83.0,5,1,1,3,1,45060.0,1,3,1,68500.0,52,1683.0,1339.0,3.0999999046325684,4252.0,82.95999908447266,3011
1,111.0,5,2,1,1,2,40380.0,1,3,1,69700.0,124,1738.0,1559.0,21.420000076293945,5051.0,90.58999633789062,10424
1,157.0,5,1,1,1,1,35614.0,1,2,1,71300.0,264,1346.0,1369.0,6.150000095367432,4277.0,178.0500030517578,4954
1,111.0,6,1,1,3,1,35614.0,1,3,1,71300.0,298,1152.0,453.0,35.97999954223633,5295.0,94.38999938964844,1533
1,66.0,5,1,1,3,1,13780.0,1,3,1,66400.0,81,1558.0,1170.0,14.5,3684.0,76.44000244140625,1190
1,111.0,6,3,1,2,1,10580.0,1,3,1,82700.0,100,2323.0,2013.0,4.510000228881836,6737.0,128.1300048828125,513
1,63.0,5,2,1,3,1,35004.0,1,3,1,109000.0,236,2078.0,1757.0,71.06999969482422,7526.0,79.37000274658203,11521
1,66.0,5,1,1,3,1,48060.0,1,3,1,57200.0,17,4056.0,1480.0,4.110000133514404,3821.0,119.66000366210938,1170
1,108.0,3,1,1,3,1,27060.0,1,3,1,77200.0,194,1193.0,1020.0,18.09000015258789,3980.0,110.4000015258789,778
1,53.0,5,1,1,1,1,46540.0,1,3,1,63000.0,122,1632.0,1345.0,2.720000028610229,4151.0,114.72000122070312,5505
1,212.0,5,1,1,1,1,35004.0,1,3,1,109000.0,418,1889.0,1783.0,32.97999954223633,5531.0,120.7699966430664,9663
1,43.0,6,3,2,3,1,40380.0,1,3,1,69700.0,25,1590.0,1160.0,7.809999942779541,3456.0,117.9800033569336,5739
3,96.0,5,1,1,3,1,13780.0,1,3,1,66400.0,130,2718.0,1998.0,2.559999942779541,6530.0,93.45999908447266,2912
1,149.0,5,2,1,3,1,35004.0,1,3,1,109000.0,440,2053.0,1887.0,7.21999979019165,6838.0,148.47999572753906,9094
1,55.0,5,1,1,1,1,15380.0,1,2,1,69000.0,137,3021.0,2638.0,6.449999809265137,7903.0,136.11000061035156,4806
3,18.0,6,2,1,3,1,35614.0,1,3,1,71300.0,251,18.0,642.0,26.76000022888184,3262.0,193.38999938964844,3085
1,78.0,2,1,1,1,1,35614.0,1,3,1,71300.0,99,947.0,415.0,88.83000183105469,4047.0,69.41000366210938,1906
3,87.0,3,2,1,3,1,35614.0,1,3,1,71300.0,404,1017.0,553.0,99.66000366210938,2921.0,70.91999816894531,2202
1,38.0,5,1,1,1,1,45060.0,1,2,1,68500.0,88,823.0,509.0,6.03000020980835,1991.0,66.97000122070312,8811
1,371.0,5,1,1,1,1,35614.0,1,3,1,71300.0,1140,64.0,1753.0,19.21999931335449,5401.0,279.57000732421875,10582
3,128.0,5,1,1,3,1,35004.0,1,3,1,109000.0,168,1554.0,1217.0,13.520000457763672,4025.0,71.80000305175781,11674
1,35.0,5,1,3,2,1,40380.0,1,3,1,69700.0,9,2975.0,1696.0,4.019999980926514,5942.0,82.98999786376953,9932
1,78.0,5,1,1,1,3,46540.0,1,2,1,63000.0,155,1660.0,1448.0,7.590000152587891,4016.0,124.38999938964844,5388
1,196.0,2,1,1,1,1,35614.0,1,3,1,71300.0,528,954.0,436.0,75.75,9572.0,112.58999633789062,8290
3,63.0,5,1,1,3,2,35614.0,1,3,1,71300.0,284,1078.0,520.0,97.80999755859376,3737.0,68.76000213623047,5752
1,88.0,5,1,2,2,1,35004.0,1,3,1,109000.0,30,1712.0,1542.0,7.769999980926514,4773.0,100.16999816894533,2331
1,28.0,5,2,1,3,1,40380.0,2,3,1,69700.0,76,1386.0,1041.0,6.329999923706055,3747.0,98.69000244140624,725
3,54.0,5,2,1,1,1,35614.0,2,3,1,71300.0,235,2216.0,1892.0,34.060001373291016,7018.0,121.30999755859376,1762
1,80.0,5,2,1,3,1,40380.0,1,3,1,69700.0,99,1859.0,1615.0,7.230000019073486,5558.0,116.6500015258789,6244
1,258.0,2,1,1,1,1,35004.0,1,3,1,109000.0,584,2147.0,1944.0,28.38999938964844,6762.0,158.82000732421875,7858
1,65.0,5,1,1,1,1,21300.0,1,2,1,64300.0,144,2590.0,2194.0,3.359999895095825,5931.0,104.19000244140624,11153
1,43.0,5,2,1,1,2,40380.0,1,2,1,69700.0,111,1530.0,1032.0,37.95000076293945,3415.0,95.91000366210938,9835
1,58.0,3,1,1,1,2,40380.0,1,3,1,69700.0,129,1474.0,855.0,27.549999237060547,5157.0,92.41999816894533,1935
1,121.0,5,1,1,3,1,10580.0,1,3,1,82700.0,144,1918.0,1781.0,16.690000534057617,6447.0,118.11000061035156,8317
1,40.0,5,1,1,1,2,15380.0,1,3,1,69000.0,97,1531.0,1353.0,3.940000057220459,4210.0,121.47000122070312,1723
3,188.0,5,1,1,1,1,20524.0,2,2,1,95200.0,620,1539.0,941.0,11.640000343322754,3289.0,94.01000213623048,11574
1,101.0,5,2,1,1,2,35614.0,1,3,1,71300.0,358,710.0,566.0,14.9399995803833,1867.0,126.43000030517578,10917
1,111.0,5,1,1,1,1,40380.0,1,3,1,69700.0,257,2321.0,2292.0,8.34000015258789,6317.0,158.7100067138672,4290
1,100.0,5,1,1,1,1,35614.0,1,3,1,71300.0,109,25.0,237.0,95.62000274658205,2582.0,60.560001373291016,8850
1,137.0,5,1,1,3,1,15380.0,1,3,1,69000.0,253,3461.0,2954.0,5.679999828338623,9876.0,125.41999816894533,3057
1,53.0,5,1,1,1,2,40380.0,1,2,1,69700.0,93,2170.0,1715.0,5.429999828338623,6754.0,94.5199966430664,4165
1,62.0,6,1,1,1,1,35614.0,1,3,1,71300.0,120,1925.0,1623.0,32.040000915527344,5873.0,152.19000244140625,8477
1,162.0,5,1,1,3,1,35614.0,1,3,1,71300.0,417,1420.0,1637.0,15.640000343322754,5486.0,251.1999969482422,9485
3,56.0,5,1,1,3,1,10580.0,1,3,1,82700.0,145,1477.0,905.0,4.260000228881836,3518.0,86.5999984741211,3203
3,59.0,5,1,3,2,1,15380.0,1,3,1,69000.0,7,2838.0,2392.0,5.190000057220459,6498.0,123.37999725341795,2347
3,110.0,6,3,1,3,1,35614.0,1,3,1,71300.0,208,588.0,845.0,68.4000015258789,3386.0,115.79000091552734,6624
3,87.0,3,2,1,3,1,35614.0,1,3,1,71300.0,410,724.0,443.0,90.0199966430664,2124.0,84.36000061035156,3817
1,83.0,5,2,1,1,1,15380.0,1,2,1,69000.0,101,2112.0,1693.0,4.260000228881836,4252.0,66.6500015258789,4050
1,53.0,5,1,1,1,1,10580.0,1,1,1,82700.0,278,1203.0,1073.0,6.059999942779541,3232.0,134.9600067138672,8236
3,145.0,5,2,1,1,1,35004.0,1,3,1,109000.0,346,2247.0,1550.0,40.93000030517578,7119.0,77.01000213623047,8373
1,30.0,5,1,3,2,1,40380.0,1,3,1,69700.0,5,1947.0,1637.0,22.040000915527344,4815.0,96.44000244140624,10946
1,34.0,5,1,3,2,1,15380.0,1,3,1,69000.0,5,1654.0,1344.0,7.21999979019165,3863.0,104.0,5844
1,111.0,5,2,2,1,1,28740.0,1,3,1,75200.0,49,2888.0,2010.0,7.329999923706055,5607.0,153.08999633789062,10833
1,101.0,5,2,1,1,1,45060.0,1,3,1,68500.0,166,1829.0,1195.0,5.340000152587891,4977.0,95.97000122070312,8588
3,113.0,6,1,1,3,1,35004.0,2,3,1,109000.0,393,749.0,690.0,7.849999904632568,2661.0,111.16000366210938,8770
3,93.0,5,1,1,3,1,35004.0,1,3,1,109000.0,222,1973.0,1820.0,15.600000381469728,6384.0,97.1999969482422,8344
3,77.0,5,1,1,3,1,35614.0,1,3,1,71300.0,414,543.0,243.0,88.05999755859375,2178.0,57.810001373291016,1812
1,142.0,5,2,1,3,1,46540.0,1,3,1,63000.0,107,1855.0,1470.0,3.4200000762939453,4498.0,134.3699951171875,1916
1,60.0,5,2,1,3,2,28740.0,1,3,1,75200.0,156,1339.0,966.0,29.229999542236328,4601.0,113.58999633789062,6029
1,1490.0,6,3,1,1,1,35004.0,1,2,1,109000.0,4000,3692.0,1022.0,22.86000061035156,3141.0,106.68000030517578,1875
3,21.0,5,2,1,1,1,40380.0,1,3,1,69700.0,133,2207.0,1682.0,6.360000133514404,4873.0,100.77999877929688,802
1,202.0,6,1,1,1,1,45060.0,1,2,1,68500.0,293,1948.0,1618.0,5.440000057220459,5112.0,109.48999786376952,6473
3,60.0,2,1,3,2,1,35004.0,1,3,1,109000.0,20,2074.0,1585.0,56.43999862670898,7186.0,74.62000274658203,7437
1,25.0,5,1,3,2,1,15380.0,1,3,1,69000.0,1,2280.0,1870.0,3.690000057220459,5985.0,103.88999938964844,3624
3,49.0,6,3,3,2,1,35004.0,1,3,1,109000.0,2,1773.0,1715.0,34.060001373291016,5408.0,111.12000274658205,2862
1,32.0,5,2,1,3,1,46540.0,1,3,1,63000.0,85,2759.0,2210.0,8.3100004196167,7122.0,169.9499969482422,3023
1,1445.0,5,2,1,1,1,35614.0,2,3,1,71300.0,4000,318.0,2040.0,9.470000267028809,6270.0,358.04998779296875,8665
3,210.0,5,1,1,1,1,10580.0,2,2,1,82700.0,59,2502.0,2175.0,4.360000133514404,6979.0,100.6999969482422,4288
3,182.0,5,1,1,3,2,35004.0,1,3,1,109000.0,303,1828.0,1604.0,24.190000534057617,6283.0,89.51000213623047,161
1,164.0,5,1,1,1,1,35004.0,1,3,1,109000.0,421,1084.0,1120.0,26.26000022888184,3739.0,95.06999969482422,4854
1,225.0,5,1,1,1,1,35004.0,1,3,1,109000.0,472,1154.0,1015.0,9.84000015258789,3252.0,104.54000091552734,10052
3,62.0,2,1,1,1,1,35614.0,1,2,1,71300.0,130,210.0,1252.0,34.43000030517578,5028.0,161.02999877929688,6819
1,260.0,5,1,1,1,1,35614.0,1,2,1,71300.0,456,1889.0,1725.0,10.359999656677246,6267.0,231.97999572753903,5486
3,26.0,5,2,3,2,1,35004.0,1,3,1,109000.0,3,1423.0,1191.0,75.56999969482422,6415.0,75.08999633789062,11067
1,249.0,5,2,1,3,1,35004.0,1,3,1,109000.0,417,1688.0,1992.0,18.1299991607666,6381.0,108.58000183105467,7637
1,169.0,2,1,1,1,1,35614.0,2,3,1,71300.0,539,770.0,387.0,87.06999969482422,2468.0,97.83000183105467,6788
1,49.0,5,1,1,1,2,15380.0,1,3,1,69000.0,49,950.0,591.0,4.650000095367432,2257.0,81.12999725341797,170
1,44.0,5,1,1,1,3,24020.0,1,3,1,65400.0,54,2266.0,1354.0,4.519999980926514,4980.0,83.63999938964844,3261
3,38.0,6,2,1,3,1,28740.0,1,3,1,75200.0,95,1034.0,513.0,17.1299991607666,1722.0,120.45999908447266,2401
3,220.0,5,1,1,3,1,35614.0,1,3,1,71300.0,494,1455.0,841.0,10.630000114440918,3275.0,110.45999908447266,7864
1,104.0,3,1,1,1,1,35614.0,1,1,1,71300.0,316,1250.0,897.0,74.19000244140625,5030.0,110.12999725341795,8453
1,152.0,5,1,1,1,1,35614.0,1,3,1,71300.0,360,1564.0,1129.0,24.690000534057617,4362.0,106.02999877929688,3963
3,270.0,3,1,1,3,1,35614.0,1,3,1,71300.0,385,446.0,338.0,98.12999725341795,1280.0,127.87999725341795,481
1,111.0,5,1,1,3,1,35004.0,1,3,1,109000.0,145,991.0,895.0,12.140000343322754,3246.0,113.58999633789062,11176
1,74.0,6,2,1,1,3,10580.0,1,3,1,82700.0,192,2080.0,1147.0,7.71999979019165,5684.0,93.20999908447266,8974
1,54.0,5,1,1,3,1,20524.0,1,3,1,95200.0,37,1323.0,1014.0,25.36000061035156,5126.0,103.69000244140624,1262
1,51.0,5,2,1,1,1,28740.0,1,3,1,75200.0,138,2339.0,1563.0,7.869999885559082,5336.0,84.29000091552734,1195
1,29.0,5,1,1,1,2,40380.0,1,2,1,69700.0,103,1868.0,1203.0,10.65999984741211,4887.0,94.47000122070312,419
3,80.0,5,1,2,2,1,35614.0,1,3,1,71300.0,30,1970.0,1639.0,12.899999618530272,5094.0,123.94000244140624,2073
1,168.0,5,2,1,3,1,35614.0,2,3,1,71300.0,270,1088.0,349.0,85.05999755859375,3454.0,55.790000915527344,4194
1,88.0,5,1,1,3,1,45060.0,1,3,1,68500.0,119,942.0,941.0,7.0,2784.0,149.3000030517578,976
1,49.0,5,2,1,1,1,35004.0,1,1,1,109000.0,110,1433.0,1339.0,17.360000610351562,3987.0,94.4000015258789,6566
1,232.0,5,2,1,3,1,35004.0,2,3,1,109000.0,173,831.0,833.0,21.11000061035156,3387.0,102.5199966430664,3463
